Policy_ID,Customer_ID,Agent_ID,Product,Branch,Policy_Start_Date,Policy_End_Date,Premium,Sum_Insured,Policy_Status
POL004403,CUST00595,AG021,Travel,South,2025-07-04,2026-07-04,7689,730455,Lapsed
POL004404,CUST02917,AG031,Travel,East,2026-01-05,2027-01-05,1109,53232,Lapsed
POL004405,CUST00195,AG032,Commercial Property,South,2024-02-05,2025-02-04,57715,4732630,Renewed
POL004406,CUST01390,AG056,Marine,East,2023-09-08,2024-09-07,99701,6181462,Active
POL004407,CUST02449,AG006,Home,East,2024-02-24,2025-02-23,43931,4305238,Cancelled
POL004408,CUST01111,AG051,Commercial Property,North,2024-11-13,2025-11-13,57274,2520056,Renewed
POL004409,CUST01093,AG068,Commercial Property,North,2024-11-29,2025-11-29,490376,43643464,Expired
POL004410,CUST02870,AG025,Travel,South,2025-12-10,2026-12-10,3605,248745,Renewed
POL004411,CUST02449,AG053,Travel,North,2025-12-28,2026-12-28,11429,1062897,Cancelled
POL004412,CUST02516,AG060,Home,West,2025-02-02,2026-02-02,31430,2797270,Lapsed
POL004413,CUST00672,AG102,Motor,East,2026-06-16,2027-06-16,11310,859560,Renewed
POL004414,CUST01385,AG006,Motor,East,2024-03-07,2025-03-07,7501,457561,Renewed
POL004415,CUST02955,AG069,Home,East,2024-04-29,2025-04-29,63220,5563360,Renewed
POL004416,CUST02364,AG026,Travel,East,2025-06-09,2026-06-09,19808,1723296,Renewed
POL004417,CUST00690,AG003,Motor,West,2026-01-24,2027-01-24,23243,743776,Expired
POL004418,CUST00308,AG120,Marine,East,2023-10-03,2024-10-02,65728,3877952,Active
POL004419,CUST02816,AG094,Marine,West,2024-12-01,2025-12-01,144454,6500430,Cancelled
POL004420,CUST00931,AG030,Travel,South,2023-09-15,2024-09-14,6326,164476,Lapsed
POL004421,CUST01626,AG084,Commercial Property,North,2024-10-24,2025-10-24,374939,31494876,Cancelled
POL004422,CUST02463,AG050,Home,South,2024-09-22,2025-09-22,56978,5184998,Renewed
POL004423,CUST01935,AG073,Motor,West,2025-06-20,2026-06-20,35179,703580,Lapsed
POL004424,CUST01718,AG009,Commercial Property,North,2024-05-11,2025-05-11,517576,40888504,Active
POL004425,CUST01439,AG052,Commercial Property,East,2025-03-15,2026-03-15,799471,31978840,Cancelled
POL004426,CUST02158,AG004,Travel,West,2023-12-16,2024-12-15,2103,134592,Renewed
POL004427,CUST01052,AG039,Commercial Property,East,2025-03-13,2026-03-13,852327,46877985,Active
POL004428,CUST02979,AG058,Marine,West,2025-03-19,2026-03-19,82452,3298080,Renewed
POL004429,CUST00466,AG058,Marine,West,2025-04-30,2026-04-30,69121,4147260,Lapsed
POL004430,CUST01883,AG004,Commercial Property,South,2024-12-30,2025-12-30,253302,8865570,Expired
POL004431,CUST00020,AG086,Travel,West,2024-10-05,2025-10-05,15955,749885,Expired
POL004432,CUST01973,AG118,Marine,South,2025-02-17,2026-02-17,189882,12532212,Renewed
POL004433,CUST02234,AG042,Travel,West,2024-02-08,2025-02-07,13712,630752,Expired
POL004434,CUST02661,AG072,Marine,North,2026-02-17,2027-02-17,94165,9134005,Lapsed
POL004435,CUST02596,AG120,Commercial Property,North,2026-05-18,2027-05-18,960398,53782288,Renewed
POL004436,CUST01226,AG047,Marine,East,2025-04-01,2026-04-01,117443,3640733,Lapsed
POL004437,CUST01581,AG069,Home,East,2026-03-18,2027-03-18,37389,1346004,Lapsed
POL004438,CUST02733,AG067,Commercial Property,East,2024-01-25,2025-01-24,242507,19885574,Expired
POL004439,CUST01611,AG031,Marine,North,2025-06-11,2026-06-11,142400,7547200,Active
POL004440,CUST01823,AG053,Marine,East,2024-10-31,2025-10-31,147197,6623865,Lapsed
POL004441,CUST01798,AG110,Travel,North,2025-06-03,2026-06-03,18166,762972,Renewed
POL004442,CUST02138,AG086,Travel,West,2024-09-26,2025-09-26,18673,1269764,Renewed
POL004443,CUST01329,AG061,Marine,South,2024-09-26,2025-09-26,199843,17586184,Cancelled
POL004444,CUST01073,AG099,Travel,South,2024-07-01,2025-07-01,14279,1028088,Cancelled
POL004445,CUST00352,AG017,Motor,West,2026-03-25,2027-03-25,25839,723492,Cancelled
POL004446,CUST01984,AG080,Motor,South,2023-11-11,2024-11-10,39161,1018186,Lapsed
POL004447,CUST01679,AG104,Travel,West,2026-04-07,2027-04-07,9305,241930,Active
POL004448,CUST00152,AG014,Travel,North,2024-04-13,2025-04-13,14591,904642,Cancelled
POL004449,CUST01581,AG116,Home,South,2024-03-01,2025-03-01,28200,1889400,Cancelled
POL004450,CUST00470,AG049,Home,East,2026-01-18,2027-01-18,44781,3985509,Expired
POL004451,CUST00878,AG084,Home,North,2024-09-23,2025-09-23,18427,552810,Lapsed
POL004452,CUST00131,AG093,Motor,North,2026-01-22,2027-01-22,14379,1265352,Cancelled
POL004453,CUST01189,AG088,Travel,East,2023-11-25,2024-11-24,16921,795287,Expired
POL004454,CUST00522,AG085,Commercial Property,South,2025-08-22,2026-08-22,247378,6926584,Lapsed
POL004455,CUST01468,AG076,Home,West,2024-07-04,2025-07-04,46020,3911700,Active
POL004456,CUST00567,AG074,Commercial Property,East,2026-08-01,2027-08-01,266336,20774208,Cancelled
POL004457,CUST02654,AG025,Commercial Property,East,2024-12-24,2025-12-24,162227,12815933,Active
POL004458,CUST01425,AG073,Home,East,2026-01-19,2027-01-19,33714,3000546,Lapsed
POL004459,CUST01915,AG068,Motor,North,2025-03-11,2026-03-11,29877,1344465,Active
POL004460,CUST02179,AG119,Travel,South,2025-06-11,2026-06-11,11865,1091580,Lapsed
POL004461,CUST00994,AG011,Commercial Property,West,2024-06-14,2025-06-14,457728,17393664,Lapsed
POL004462,CUST02400,AG032,Marine,South,2026-01-18,2027-01-18,65287,6006404,Active
POL004463,CUST00304,AG044,Commercial Property,North,2023-12-17,2024-12-16,240493,7695776,Expired
POL004464,CUST00132,AG042,Commercial Property,East,2024-06-07,2025-06-07,342435,19518795,Active
POL004465,CUST02202,AG111,Travel,East,2026-04-15,2027-04-15,1257,96789,Renewed
POL004466,CUST00721,AG021,Travel,East,2026-04-01,2027-04-01,2515,188625,Active
POL004467,CUST01176,AG031,Travel,South,2026-07-31,2027-07-31,17694,707760,Renewed
POL004468,CUST00898,AG010,Travel,East,2024-06-30,2025-06-30,9918,267786,Expired
POL004469,CUST01055,AG032,Home,South,2024-08-23,2025-08-23,43701,3364977,Renewed
POL004470,CUST02204,AG023,Travel,South,2025-04-26,2026-04-26,18956,549724,Lapsed
POL004471,CUST00609,AG018,Travel,East,2025-07-14,2026-07-14,14748,796392,Expired
POL004472,CUST02056,AG079,Motor,South,2025-12-19,2026-12-19,10238,880468,Expired
POL004473,CUST01095,AG015,Commercial Property,South,2024-01-27,2025-01-26,175291,6310476,Cancelled
POL004474,CUST02539,AG091,Travel,North,2024-11-02,2025-11-02,15983,687269,Cancelled
POL004475,CUST02468,AG057,Marine,East,2025-10-08,2026-10-08,142918,4001704,Active
POL004476,CUST01993,AG027,Home,North,2025-01-20,2026-01-20,60970,2072980,Active
POL004477,CUST02971,AG103,Home,East,2024-06-28,2025-06-28,33375,2469750,Expired
POL004478,CUST00876,AG091,Commercial Property,East,2026-05-01,2027-05-01,588495,18831840,Active
POL004479,CUST01413,AG065,Commercial Property,North,2024-07-08,2025-07-08,762294,60983520,Expired
POL004480,CUST00768,AG063,Travel,South,2025-08-20,2026-08-20,12467,361543,Lapsed
POL004481,CUST00964,AG071,Home,West,2025-04-12,2026-04-12,20075,1525700,Expired
POL004482,CUST02925,AG082,Commercial Property,North,2024-11-23,2025-11-23,823209,48569331,Lapsed
POL004483,CUST02910,AG080,Travel,North,2024-12-29,2025-12-29,11252,225040,Active
POL004484,CUST01696,AG019,Commercial Property,West,2026-05-09,2027-05-09,412274,18140056,Lapsed
POL004485,CUST02084,AG061,Marine,North,2023-12-30,2024-12-29,40265,805300,Active
POL004486,CUST00966,AG017,Motor,North,2023-12-04,2024-12-03,14175,581175,Active
POL004487,CUST02165,AG004,Commercial Property,South,2025-09-13,2026-09-13,648996,36992772,Renewed
POL004488,CUST01926,AG111,Travel,North,2026-03-24,2027-03-24,4019,353672,Expired
POL004489,CUST00499,AG116,Marine,West,2024-06-29,2025-06-29,168179,13790678,Expired
POL004490,CUST01651,AG066,Commercial Property,North,2026-04-27,2027-04-27,821981,71512347,Lapsed
POL004491,CUST00807,AG016,Marine,West,2025-11-01,2026-11-01,30152,2231248,Active
POL004492,CUST01614,AG106,Home,East,2026-02-03,2027-02-03,18074,813330,Expired
POL004493,CUST01751,AG078,Travel,North,2024-01-31,2025-01-30,3884,201968,Cancelled
POL004494,CUST01625,AG099,Travel,East,2026-07-15,2027-07-15,13415,697580,Renewed
POL004495,CUST00072,AG001,Commercial Property,North,2024-04-16,2025-04-16,58764,1234044,Active
POL004496,CUST02004,AG094,Home,West,2024-11-09,2025-11-09,20541,657312,Active
POL004497,CUST00604,AG042,Travel,South,2026-04-20,2027-04-20,7241,644449,Expired
POL004498,CUST00857,AG093,Home,West,2024-01-05,2025-01-04,59143,2957150,Cancelled
POL004499,CUST02023,AG052,Marine,North,2024-10-27,2025-10-27,92336,6186512,Renewed
POL004500,CUST00078,AG114,Commercial Property,West,2025-11-09,2026-11-09,87475,5598400,Lapsed
POL004501,CUST02998,AG035,Motor,North,2023-11-28,2024-11-27,39712,3296096,Lapsed
POL004502,CUST01169,AG008,Home,South,2025-08-03,2026-08-03,27751,999036,Renewed
POL004503,CUST01438,AG087,Commercial Property,West,2023-12-28,2024-12-27,714125,62128875,Active
POL004504,CUST00404,AG089,Motor,West,2024-03-08,2025-03-08,29283,1376301,Active
POL004505,CUST02726,AG095,Commercial Property,South,2024-02-03,2025-02-02,106853,9403064,Cancelled
POL004506,CUST00432,AG086,Marine,East,2026-05-07,2027-05-07,187301,8428545,Lapsed
POL004507,CUST00448,AG071,Motor,South,2025-06-24,2026-06-24,38197,2253623,Expired
POL004508,CUST00189,AG009,Commercial Property,South,2023-11-15,2024-11-14,525603,42048240,Renewed
POL004509,CUST01730,AG047,Home,South,2025-12-19,2026-12-19,51326,2258344,Renewed
POL004510,CUST00754,AG061,Motor,East,2025-02-18,2026-02-18,24301,2259993,Expired
POL004511,CUST02655,AG062,Motor,North,2024-10-29,2025-10-29,39996,3159684,Cancelled
POL004512,CUST02071,AG056,Travel,North,2026-06-13,2027-06-13,10852,1063496,Renewed
POL004513,CUST02278,AG024,Motor,East,2024-09-28,2025-09-28,30180,2716200,Lapsed
POL004514,CUST01247,AG029,Home,North,2024-09-26,2025-09-26,39510,2607660,Lapsed
POL004515,CUST01546,AG026,Home,North,2025-10-14,2026-10-14,29087,988958,Cancelled
POL004516,CUST00387,AG067,Commercial Property,South,2026-02-28,2027-02-28,656984,46645864,Active
POL004517,CUST01300,AG085,Travel,East,2025-06-09,2026-06-09,8141,447755,Lapsed
POL004518,CUST02326,AG115,Travel,East,2024-03-17,2025-03-17,14633,1360869,Expired
POL004519,CUST00812,AG103,Marine,East,2024-03-27,2025-03-27,83072,5316608,Lapsed
POL004520,CUST01188,AG079,Motor,West,2024-02-25,2025-02-24,29132,932224,Active
POL004521,CUST00350,AG115,Commercial Property,East,2023-08-27,2024-08-26,301655,29260535,Expired
POL004522,CUST00859,AG037,Travel,South,2024-09-19,2025-09-19,17583,457158,Renewed
POL004523,CUST00365,AG050,Commercial Property,South,2025-03-27,2026-03-27,633966,50717280,Active
POL004524,CUST00179,AG023,Travel,West,2025-07-07,2026-07-07,8402,218452,Renewed
POL004525,CUST01072,AG014,Home,West,2026-02-05,2027-02-05,40643,3251440,Lapsed
POL004526,CUST00063,AG113,Motor,East,2025-06-15,2026-06-15,39633,1228623,Expired
POL004527,CUST02243,AG076,Home,North,2024-12-20,2025-12-20,55280,1216160,Cancelled
POL004528,CUST00447,AG046,Motor,North,2024-08-08,2025-08-08,11137,1013467,Active
POL004529,CUST01183,AG032,Commercial Property,South,2025-10-09,2026-10-09,329515,25372655,Renewed
POL004530,CUST02298,AG074,Marine,East,2025-01-26,2026-01-26,155714,4982848,Cancelled
POL004531,CUST01816,AG040,Commercial Property,South,2023-08-09,2024-08-08,701205,57498810,Active
POL004532,CUST00759,AG090,Commercial Property,North,2026-03-04,2027-03-04,682561,66208417,Active
POL004533,CUST01540,AG045,Commercial Property,South,2025-12-28,2026-12-28,933758,69098092,Active
POL004534,CUST01652,AG053,Commercial Property,West,2025-08-28,2026-08-28,445309,43640282,Lapsed
POL004535,CUST00110,AG087,Motor,West,2025-07-14,2026-07-14,15343,1288812,Renewed
POL004536,CUST01738,AG048,Travel,East,2023-11-22,2024-11-21,18662,1791552,Renewed
POL004537,CUST02834,AG086,Travel,East,2025-08-29,2026-08-29,16807,1680700,Lapsed
POL004538,CUST00546,AG025,Motor,North,2023-08-10,2024-08-09,35301,1800351,Renewed
POL004539,CUST00383,AG119,Home,South,2026-06-27,2027-06-27,26287,1104054,Renewed
POL004540,CUST02641,AG105,Travel,West,2025-09-11,2026-09-11,15639,1391871,Cancelled
POL004541,CUST01884,AG113,Marine,West,2024-06-23,2025-06-23,114214,5253844,Expired
POL004542,CUST01798,AG088,Motor,South,2024-01-21,2025-01-20,19277,1754207,Lapsed
POL004543,CUST02690,AG105,Home,North,2024-03-29,2025-03-29,54809,3507776,Cancelled
POL004544,CUST00882,AG064,Travel,West,2025-04-21,2026-04-21,18125,435000,Renewed
POL004545,CUST02713,AG084,Commercial Property,North,2025-03-03,2026-03-03,768262,23047860,Cancelled
POL004546,CUST02016,AG040,Marine,South,2026-01-29,2027-01-29,183749,14332422,Active
POL004547,CUST01802,AG097,Commercial Property,East,2025-06-01,2026-06-01,787422,31496880,Cancelled
POL004548,CUST01531,AG107,Commercial Property,East,2025-03-19,2026-03-19,493016,12818416,Lapsed
POL004549,CUST00732,AG035,Marine,North,2024-11-03,2025-11-03,57034,1197714,Lapsed
POL004550,CUST00342,AG114,Commercial Property,West,2024-07-26,2025-07-26,109565,5587815,Expired
POL004551,CUST02773,AG111,Motor,East,2025-05-05,2026-05-05,31092,3078108,Active
POL004552,CUST01367,AG092,Commercial Property,West,2023-08-23,2024-08-22,330770,32415460,Lapsed
POL004553,CUST02492,AG071,Commercial Property,South,2025-01-18,2026-01-18,958497,21086934,Expired
POL004554,CUST01283,AG005,Home,North,2025-02-03,2026-02-03,14857,653708,Cancelled
POL004555,CUST01977,AG116,Travel,North,2026-07-04,2027-07-04,10678,555256,Active
POL004556,CUST00751,AG032,Marine,West,2025-02-25,2026-02-25,98651,4537946,Cancelled
POL004557,CUST02687,AG053,Marine,North,2024-04-21,2025-04-21,99087,7035177,Expired
POL004558,CUST02929,AG040,Motor,South,2024-12-19,2025-12-19,30024,2552040,Renewed
POL004559,CUST01334,AG023,Marine,North,2024-07-17,2025-07-17,97216,5832960,Active
POL004560,CUST01889,AG003,Motor,North,2024-03-15,2025-03-15,32080,2245600,Renewed
POL004561,CUST00852,AG034,Commercial Property,West,2024-01-22,2025-01-21,912200,25541600,Cancelled
POL004562,CUST01126,AG099,Marine,South,2025-04-11,2026-04-11,92211,8667834,Active
POL004563,CUST02739,AG034,Marine,South,2024-09-16,2025-09-16,26424,1189080,Cancelled
POL004564,CUST00629,AG077,Motor,East,2024-04-06,2025-04-06,7574,393848,Renewed
POL004565,CUST00142,AG039,Marine,North,2026-01-11,2027-01-11,139475,13808025,Lapsed
POL004566,CUST01087,AG097,Motor,South,2025-06-17,2026-06-17,33132,2650560,Active
POL004567,CUST02481,AG013,Commercial Property,North,2024-01-21,2025-01-20,101065,6973485,Expired
POL004568,CUST02387,AG029,Home,South,2025-08-08,2026-08-08,61623,2280051,Lapsed
POL004569,CUST02489,AG022,Travel,East,2025-06-17,2026-06-17,4641,264537,Lapsed
POL004570,CUST00109,AG055,Motor,South,2024-05-15,2025-05-15,38479,1616118,Expired
POL004571,CUST01492,AG015,Commercial Property,North,2023-08-06,2024-08-05,331284,24183732,Renewed
POL004572,CUST02930,AG074,Commercial Property,North,2024-11-22,2025-11-22,765113,57383475,Active
POL004573,CUST00936,AG091,Travel,North,2026-07-10,2027-07-10,5893,359473,Lapsed
POL004574,CUST01530,AG032,Motor,South,2025-04-12,2026-04-12,18734,1217710,Renewed
POL004575,CUST02596,AG003,Home,West,2024-07-23,2025-07-23,55078,2974212,Active
POL004576,CUST01758,AG071,Commercial Property,East,2025-10-09,2026-10-09,144432,5921712,Lapsed
POL004577,CUST01170,AG050,Commercial Property,South,2024-11-24,2025-11-24,354323,31889070,Expired
POL004578,CUST00869,AG067,Motor,West,2025-12-05,2026-12-05,17752,1331400,Cancelled
POL004579,CUST00566,AG033,Travel,South,2025-03-29,2026-03-29,8133,325320,Renewed
POL004580,CUST01395,AG033,Home,West,2025-03-29,2026-03-29,33738,1113354,Cancelled
POL004581,CUST01954,AG045,Marine,South,2025-08-10,2026-08-10,147176,14423248,Active
POL004582,CUST01279,AG028,Marine,East,2023-08-19,2024-08-18,43665,2357910,Cancelled
POL004583,CUST02999,AG005,Motor,North,2025-02-12,2026-02-12,27556,1901364,Cancelled
POL004584,CUST00526,AG035,Home,East,2025-02-27,2026-02-27,19573,1135234,Cancelled
POL004585,CUST02406,AG048,Commercial Property,South,2025-06-13,2026-06-13,654773,39286380,Active
POL004586,CUST02937,AG070,Commercial Property,West,2023-11-14,2024-11-13,192911,6751885,Cancelled
POL004587,CUST02922,AG001,Travel,North,2025-09-24,2026-09-24,12346,407418,Renewed
POL004588,CUST00512,AG034,Home,South,2023-08-20,2024-08-19,27710,2715580,Cancelled
POL004589,CUST00530,AG055,Commercial Property,West,2023-09-23,2024-09-22,662856,22537104,Cancelled
POL004590,CUST02983,AG007,Home,South,2024-09-26,2025-09-26,29149,2652559,Active
POL004591,CUST00018,AG077,Commercial Property,South,2023-09-27,2024-09-26,945164,79393776,Lapsed
POL004592,CUST02565,AG015,Home,South,2026-01-18,2027-01-18,46028,920560,Lapsed
POL004593,CUST02314,AG011,Marine,South,2025-06-05,2026-06-05,110571,5196837,Active
POL004594,CUST01291,AG012,Home,West,2024-10-06,2025-10-06,46501,1023022,Active
POL004595,CUST01480,AG108,Home,South,2025-11-29,2026-11-29,47169,3726351,Lapsed
POL004596,CUST00692,AG056,Commercial Property,South,2024-11-10,2025-11-10,271958,6526992,Expired
POL004597,CUST02658,AG060,Home,South,2024-08-03,2025-08-03,11222,897760,Active
POL004598,CUST00434,AG101,Motor,South,2024-04-21,2025-04-21,36533,2338112,Active
POL004599,CUST02090,AG115,Travel,East,2024-12-20,2025-12-20,1442,131222,Lapsed
POL004600,CUST00346,AG100,Marine,South,2023-08-22,2024-08-21,105607,4541101,Expired
POL004601,CUST02553,AG092,Commercial Property,West,2024-09-26,2025-09-26,661718,51614004,Cancelled
POL004602,CUST02387,AG115,Commercial Property,East,2025-02-01,2026-02-01,441412,11918124,Expired
POL004603,CUST00516,AG090,Travel,East,2024-12-07,2025-12-07,9129,584256,Lapsed
POL004604,CUST02074,AG036,Motor,North,2025-11-10,2026-11-10,14567,1252762,Expired
POL004605,CUST02705,AG055,Marine,South,2024-04-21,2025-04-21,199597,19959700,Renewed
POL004606,CUST02999,AG106,Motor,East,2026-02-07,2027-02-07,25462,2342504,Cancelled
POL004607,CUST02751,AG112,Commercial Property,East,2026-02-20,2027-02-20,510657,42384531,Active
POL004608,CUST01502,AG025,Motor,West,2024-03-16,2025-03-16,10786,517728,Renewed
POL004609,CUST00828,AG035,Home,East,2023-10-30,2024-10-29,15497,325437,Cancelled
POL004610,CUST01015,AG105,Motor,East,2024-07-16,2025-07-16,26006,884204,Cancelled
POL004611,CUST01245,AG019,Home,West,2024-04-24,2025-04-24,32601,1108434,Active
POL004612,CUST02909,AG050,Commercial Property,East,2024-03-16,2025-03-16,810435,49436535,Lapsed
POL004613,CUST01598,AG055,Marine,North,2024-02-08,2025-02-07,81020,4780180,Lapsed
POL004614,CUST01081,AG003,Motor,East,2025-07-06,2026-07-06,19616,392320,Active
POL004615,CUST01679,AG032,Commercial Property,North,2024-08-14,2025-08-14,990676,90151516,Expired
POL004616,CUST01088,AG118,Home,East,2023-09-27,2024-09-26,23414,2154088,Cancelled
POL004617,CUST01335,AG009,Motor,North,2024-03-10,2025-03-10,36923,2843071,Lapsed
POL004618,CUST02286,AG116,Motor,East,2023-11-09,2024-11-08,23677,591925,Expired
POL004619,CUST01162,AG079,Marine,East,2024-05-08,2025-05-08,175839,9495306,Active
POL004620,CUST01335,AG052,Commercial Property,North,2025-11-15,2026-11-15,665050,65174900,Lapsed
POL004621,CUST01928,AG076,Motor,South,2024-03-05,2025-03-05,17334,710694,Renewed
POL004622,CUST01422,AG001,Travel,East,2024-05-16,2025-05-16,2578,162414,Lapsed
POL004623,CUST00247,AG049,Commercial Property,North,2023-11-08,2024-11-07,170932,13161764,Active
POL004624,CUST00073,AG103,Motor,North,2026-03-26,2027-03-26,33941,2070401,Lapsed
POL004625,CUST02373,AG035,Home,North,2026-03-22,2027-03-22,29506,1917890,Cancelled
POL004626,CUST02994,AG056,Commercial Property,South,2025-03-07,2026-03-07,959862,66230478,Cancelled
POL004627,CUST00606,AG099,Marine,South,2024-08-19,2025-08-19,141168,10164096,Lapsed
POL004628,CUST01540,AG091,Commercial Property,North,2026-07-10,2027-07-10,965600,96560000,Expired
POL004629,CUST00893,AG003,Home,North,2024-11-25,2025-11-25,47205,3870810,Lapsed
